Var1,Var2,R value,P value
C_FEO,OEF,-0.115528600,0.909794644
C_FEO,OEP,-0.688356800,0.499630242
C_FEO,TOHA,-0.634828500,0.533563653
C_FEO,POHA,0.273548800,0.788494074
C_FEO,AWS,-0.783197830,0.000000000
C_FEO,FOCW,0.112942000,0.268015349
C_FEO,BKE,-0.446772400,0.661279927
C_FEO,FOTCW,-0.125684160,0.217717999
C_FEO,CIV,0.324993800,0.749939933
C_FEO,FS,-0.141539500,0.889603287
C_FEO,FA,-0.765018100,0.453100848
C_FEO,NOCR,0.600167900,0.556141016
C_FEO,BWOO,0.445135300,0.662444086
C_FEO,BWOC,0.185588400,0.855579136
C_FEO,TOMI,-0.578576170,0.000000000
C_FEO,TFP,-0.406138008,0.000000000
C_FEO,TFT,-0.751420000,0.461171370
C_FEO,SPOF,-0.684433400,0.502077942
C_FEO,PDOIF,-0.769676900,0.000000000
C_FEO,PDOUF,-0.590372200,0.000000007
C_FEO,PDOCF,0.113316170,0.266433060
C_FEO,OER,-0.671977514,0.000000000
C_FEO,TCT,-0.863630823,0.000000000
C_FEO,UROCG,-0.343222738,0.000000000
C_FEO,BGV,0.847406700,0.405941456
C_FEO,TLOF,-0.596840712,0.000000000
C_FEO,API,0.118678765,0.000000000
C_FEO,TOCW,0.203152710,0.046316119
C_FEO,SWS,-0.953000900,0.349985080
C_FEO,FOCG,-0.585653000,0.565732288
C_FEO,TOCA,-0.700513300,0.492086650
C_FEO,AH,-0.329966300,0.746244672
C_S2,C_C,0.213158400,0.036558779
C_S2,C_SI,-0.896660600,0.379204799
C_S2,C_MN,-0.147235130,0.148740024
C_S2,C_P,-0.460909300,0.651261157
C_S2,C_S1,0.223042500,0.826856083
C_S2,C_CU,-0.671942500,0.509912623
C_S2,C_MO,-0.766018000,0.452510594
C_S2,C_CAO,0.239512860,0.018813187
C_S2,C_SIO2,0.103142640,0.311760484
C_S2,C_MGO,0.138413360,0.174632260
C_S2,C_AL2O3,-0.658993100,0.518101953
C_S2,C_FEO,-0.794507000,0.937894567
C_S2,C_S2,1.000000000,0.000000000
C_S2,BA,-0.150509160,0.139914443
C_S2,CCO,0.576036800,0.572129939
C_S2,CCO2,-0.136213170,0.181585592
C_S2,CH2,-0.555109800,0.586170359
C_S2,CN2,0.118563630,0.244918452
C_S2,C_SO2,-0.175532620,0.085149089
C_S2,PE,-0.105020130,0.303034058
C_S2,FOCA,0.120830000,0.905674156
C_S2,POCA,-0.305370500,0.764578344
C_S2,OEF,-0.121214270,0.234526973
C_S2,OEP,0.868685500,0.394255176
C_S2,TOHA,0.118064520,0.246910735
C_S2,POHA,0.904900800,0.374839903
C_S2,AWS,0.111982770,0.272101189
C_S2,FOCW,-0.133728270,0.189683343
C_S2,BKE,0.111440860,0.274428192
C_S2,FOTCW,-0.271134000,0.790317409
C_S2,CIV,-0.775718000,0.939360369
C_S2,FS,0.506124100,0.619645149
C_S2,FA,-0.575048700,0.572789288
C_S2,NOCR,0.109012190,0.285023801
C_S2,BWOO,0.118728820,0.244261556
C_S2,BWOC,-0.228360540,0.025104057
C_S2,TOMI,0.114234480,0.262576981
C_S2,TFP,0.382161900,0.707821744
C_S2,TFT,0.263857900,0.795818214
C_S2,SPOF,0.340174500,0.738676711
C_S2,PDOIF,0.193941900,0.849154954
C_S2,PDOUF,0.117419010,0.249504190
C_S2,PDOCF,-0.942218300,0.355463831
C_S2,OER,0.166802150,0.101855626
C_S2,TCT,0.639512000,0.949992509
C_S2,UROCG,-0.126132260,0.216081962
C_S2,BGV,0.346221000,0.734206017
C_S2,TLOF,0.170007520,0.095441904
C_S2,API,0.786261200,0.440654021
C_S2,TOCW,-0.537926600,0.597817068
C_S2,SWS,0.470190000,0.644717880
C_S2,FOCG,0.130611100,0.200213792
C_S2,TOCA,-0.470968000,0.963160962
C_S2,AH,0.304530700,0.765206780
BA,C_C,0.112001290,0.272021883
BA,C_SI,-0.113479390,0.265744842
BA,C_MN,0.722602100,0.478537474
BA,C_P,-0.120035400,0.239109361
BA,C_S1,-0.165403200,0.104760276
BA,C_CU,-0.250743500,0.805758384
BA,C_MO,0.106158080,0.297824749
BA,C_CAO,-0.152910910,0.133700575
BA,C_SIO2,-0.445277300,0.662343087
BA,C_MGO,0.871658900,0.392638564
BA,C_AL2O3,0.719772400,0.480261718
BA,C_FEO,-0.150406650,0.140184535
BA,C_S2,-0.150509160,0.139914443
BA,BA,1.000000000,0.000000000
BA,CCO,-0.215013690,0.034956812
BA,CCO2,0.902562700,0.376075252
BA,CH2,-0.302753700,0.766536937
BA,CN2,0.196628400,0.847091003
BA,C_SO2,-0.616860800,0.545209537
BA,PE,-0.456688400,0.654246010
BA,FOCA,0.828257900,0.416632726
BA,POCA,-0.117464720,0.249319930
BA,OEF,0.146325200,0.885895660
BA,OEP,-0.458113900,0.653237317
BA,TOHA,-0.412577600,0.685762851
BA,POHA,-0.132737610,0.192984793
BA,AWS,-0.155264800,0.127819794
BA,FOCW,-0.195558500,0.847912856
BA,BKE,0.238511310,0.019315473
BA,FOTCW,-0.699127000,0.945337817
BA,CIV,0.894222300,0.380502320
BA,FS,0.620201100,0.543034991
BA,FA,0.729502000,0.942966869
BA,NOCR,0.597550500,0.557864683
BA,BWOO,0.143255060,0.160033745
BA,BWOC,0.507970400,0.618368515
BA,TOMI,0.464669900,0.648606476
BA,TFP,0.597180300,0.558108657
BA,TFT,0.357892700,0.725601535
BA,SPOF,0.796530800,0.434707807
BA,PDOIF,-0.127473590,0.211237591
BA,PDOUF,0.142118000,0.889154984
BA,PDOCF,0.339797200,0.738955998
BA,OER,0.104463770,0.305602864
BA,TCT,0.156467230,0.124894368
BA,UROCG,0.229832220,0.024181330
BA,BGV,-0.470246500,0.644678132
BA,TLOF,0.116185410,0.254513260
BA,API,0.145289710,0.154181860
BA,TOCW,-0.402675500,0.692916056
BA,SWS,-0.419336600,0.680896283
BA,FOCG,0.452128500,0.657476813
BA,TOCA,-0.386902100,0.704367152
BA,AH,-0.318580980,0.001777565
CCO,C_C,-0.720263000,0.479962560
CCO,C_SI,-0.374269090,0.000240942
CCO,C_MN,-0.103880960,0.308309254
CCO,C_P,-0.600659400,0.555817625
CCO,C_S1,-0.514126510,0.000000453
CCO,C_CU,-0.840108800,0.409996591
CCO,C_MO,-0.658069800,0.518688390
CCO,C_CAO,-0.136700010,0.180029576
CCO,C_SIO2,-0.714792000,0.483304724
CCO,C_MGO,0.907570200,0.373432609
CCO,C_AL2O3,0.837496200,0.411454159
CCO,C_FEO,-0.555066780,0.000000051
CCO,C_S2,0.576036800,0.572129939
CCO,BA,-0.215013690,0.034956812
CCO,CCO,1.000000000,0.000000000
CCO,CCO2,0.287043880,0.004868828
CCO,CH2,-0.740636800,0.467627924
CCO,CN2,-0.108033200,0.915624479
CCO,C_SO2,0.422513500,0.678613388
CCO,PE,0.198692850,0.051325240
CCO,FOCA,0.276415740,0.006702087
CCO,POCA,0.108410468,0.000000000
CCO,OEF,0.331778000,0.744899730
CCO,OEP,-0.846595000,0.933831990
CCO,TOHA,0.123405780,0.226174392
CCO,POHA,0.123130440,0.227211999
CCO,AWS,-0.315816260,0.001948666
CCO,FOCW,-0.761703000,0.455060989
CCO,BKE,0.466337200,0.647431005
CCO,FOTCW,-0.448628200,0.659961174
CCO,CIV,0.307050000,0.997597428
CCO,FS,0.147238200,0.885188642
CCO,FA,0.241583300,0.812720181
CCO,NOCR,0.226017000,0.982316178
CCO,BWOO,-0.221302900,0.828185404
CCO,BWOC,0.176091470,0.084159981
CCO,TOMI,0.281853600,0.005698300
CCO,TFP,0.248161610,0.014930221
CCO,TFT,-0.203160510,0.000000000
CCO,SPOF,-0.326850674,0.000000000
CCO,PDOIF,0.288805358,0.000000000
CCO,PDOUF,-0.247632990,0.015145510
CCO,PDOCF,0.438873500,0.666904470
CCO,OER,0.184241390,0.070764226
CCO,TCT,0.492024330,0.000001378
CCO,UROCG,-0.431476859,0.000000000
CCO,BGV,-0.434624500,0.669937879
CCO,TLOF,0.175247090,0.085658072
CCO,API,-0.210655469,0.000000000
CCO,TOCW,-0.570730700,0.575674783
CCO,SWS,0.686814530,0.000000000
CCO,FOCG,-0.403124900,0.692590789
CCO,TOCA,-0.433741400,0.670568984
CCO,AH,0.100207840,0.325729772
CCO2,C_C,-0.712443500,0.484743250
CCO2,C_SI,0.433613060,0.000020962
CCO2,C_MN,-0.277282500,0.785677174
CCO2,C_P,-0.815463700,0.423867740
CCO2,C_S1,0.543372610,0.000000097
CCO2,C_CU,-0.884663000,0.385615627
CCO2,C_MO,0.358521900,0.725138670
CCO2,C_CAO,0.316701500,0.756115111
CCO2,C_SIO2,0.341589000,0.737630059
CCO2,C_MGO,0.294690000,0.997694092
CCO2,C_AL2O3,0.359873700,0.724144545
CCO2,C_FEO,0.562710630,0.000000033
CCO2,C_S2,-0.136213170,0.181585592
CCO2,BA,0.902562700,0.376075252
CCO2,CCO,0.287043880,0.004868828
CCO2,CCO2,1.000000000,0.000000000
CCO2,CH2,0.379474100,0.709783262
CCO2,CN2,0.213333310,0.036405124
CCO2,C_SO2,-0.108775940,0.286069050
CCO2,PE,0.167304860,0.100827648
CCO2,FOCA,-0.258459060,0.011241464
CCO2,POCA,0.177444120,0.081804395
CCO2,OEF,0.694089600,0.496065159
CCO2,OEP,0.339863300,0.738907068
CCO2,TOHA,-0.101326850,0.320356126
CCO2,POHA,-0.164120380,0.107481242
CCO2,AWS,-0.603877293,0.000000000
CCO2,FOCW,0.136447200,0.180836347
CCO2,BKE,0.426553000,0.966632937
CCO2,FOTCW,-0.148311500,0.884357585
CCO2,CIV,-0.937591500,0.357831241
CCO2,FS,0.599936300,0.556293433
CCO2,FA,0.498595200,0.624863207
CCO2,NOCR,0.173034300,0.865251658
CCO2,BWOO,-0.412018200,0.686166228
CCO2,BWOC,0.157566960,0.122264752
CCO2,TOMI,-0.309162370,0.002424208
CCO2,TFP,-0.180540821,0.000000000
CCO2,TFT,-0.194949335,0.000000000
CCO2,SPOF,-0.405336425,0.000000000
CCO2,PDOIF,0.247118190,0.015357799
CCO2,PDOUF,-0.404468329,0.000000000
CCO2,PDOCF,0.158854200,0.876201222
CCO2,OER,-0.208473400,0.040884744
CCO2,TCT,-0.445892780,0.000012144
CCO2,UROCG,0.405458807,0.000000000
CCO2,BGV,0.254061000,0.803240819
CCO2,TLOF,-0.153682170,0.131751104
CCO2,API,-0.450853020,0.000009702
CCO2,TOCW,-0.271562064,0.000000000
CCO2,SWS,0.916676700,0.368656257
CCO2,FOCG,-0.974126000,0.923892713
CCO2,TOCA,-0.110479390,0.278590198
CCO2,AH,0.743032100,0.466189388
CH2,C_C,0.234663700,0.817988949
CH2,C_SI,0.434917800,0.669728332
CH2,C_MN,-0.117589050,0.248819199
CH2,C_P,0.722780000,0.994344440
CH2,C_S1,0.655235900,0.520490643
CH2,C_CU,0.419477400,0.680795032
CH2,C_MO,-0.362665000,0.971628282
CH2,C_CAO,0.156614360,0.124540027
CH2,C_SIO2,0.131431070,0.197403276
CH2,C_MGO,-0.231582540,0.023122291
CH2,C_AL2O3,-0.100521820,0.324216113
CH2,C_FEO,0.110302200,0.279361874
CH2,C_S2,-0.555109800,0.586170359
CH2,BA,-0.302753700,0.766536937
CH2,CCO,-0.740636800,0.467627924
CH2,CCO2,0.379474100,0.709783262
CH2,CH2,1.000000000,0.000000000
CH2,CN2,-0.112061430,0.271764532
CH2,C_SO2,0.111365280,0.274753833
CH2,PE,0.575540400,0.572461165
CH2,FOCA,-0.362341800,0.722330709
CH2,POCA,0.282927000,0.781423999
CH2,OEF,-0.112961010,0.267934783
CH2,OEP,0.901356800,0.376713342
CH2,TOHA,-0.179251950,0.078739925
CH2,POHA,-0.145673360,0.153096891
CH2,AWS,-0.240562600,0.813496807
CH2,FOCW,-0.908389400,0.373001350
CH2,BKE,0.937525600,0.357865075
CH2,FOTCW,-0.777331600,0.445862035
CH2,CIV,0.292757800,0.774032062
CH2,FS,-0.831648900,0.414727438
CH2,FA,0.380319000,0.709166442
CH2,NOCR,-0.719290600,0.480555642
CH2,BWOO,-0.110708740,0.277593525
CH2,BWOC,-0.256177900,0.801635412
CH2,TOMI,-0.300775000,0.768018884
CH2,TFP,-0.249690290,0.014322726
CH2,TFT,-0.178034360,0.080793407
CH2,SPOF,-0.308904200,0.761935980
CH2,PDOIF,-0.111760500,0.912724836
CH2,PDOUF,-0.751578100,0.461077081
CH2,PDOCF,-0.246769800,0.808776529
CH2,OER,-0.250488000,0.980401882
CH2,TCT,-0.529131400,0.603818826
CH2,UROCG,0.729378000,0.474422381
CH2,BGV,0.463375000,0.649520123
CH2,TLOF,-0.262142000,0.979490274
CH2,API,-0.430399400,0.672959515
CH2,TOCW,0.128249600,0.899911636
CH2,SWS,-0.122052260,0.231307674
CH2,FOCG,-0.250260800,0.806124836
CH2,TOCA,0.106969700,0.294146070
CH2,AH,0.186883100,0.854582799
CN2,C_C,-0.459086900,0.652549229
CN2,C_SI,-0.379218000,0.709970253
CN2,C_MN,0.691692800,0.497554061
CN2,C_P,0.853734700,0.402444697
CN2,C_S1,-0.323648600,0.750940660
CN2,C_CU,0.531140500,0.602445474
CN2,C_MO,0.100299200,0.325288850
CN2,C_CAO,0.224196330,0.027881897
CN2,C_SIO2,0.299036400,0.769321713
CN2,C_MGO,0.450355600,0.658734702
CN2,C_AL2O3,0.428866100,0.674057384
CN2,C_FEO,-0.513110500,0.614820232
CN2,C_S2,0.118563630,0.244918452
CN2,BA,0.196628400,0.847091003
CN2,CCO,-0.108033200,0.915624479
CN2,CCO2,0.213333310,0.036405124
CN2,CH2,-0.112061430,0.271764532
CN2,CN2,1.000000000,0.000000000
CN2,C_SO2,-0.139440910,0.171453745
CN2,PE,-0.112217930,0.271095605
CN2,FOCA,-0.204830660,0.044541215
CN2,POCA,0.107757970,0.290602527
CN2,OEF,-0.243955800,0.810915576
CN2,OEP,-0.102959860,0.312618784
CN2,TOHA,0.749909400,0.462072868
CN2,POHA,-0.106232310,0.297487014
CN2,AWS,-0.119213210,0.242342452
CN2,FOCW,0.170261280,0.094948284
CN2,BKE,-0.122387700,0.230027861
CN2,FOTCW,-0.348257000,0.732702627
CN2,CIV,-0.708689700,0.487047436
CN2,FS,0.275370000,0.787119679
CN2,FA,-0.329065800,0.746913382
CN2,NOCR,0.766525200,0.452211318
CN2,BWOO,0.974173100,0.339384042
CN2,BWOC,0.354043800,0.728435195
CN2,TOMI,0.807006200,0.428690423
CN2,TFP,-0.113092000,0.267380270
CN2,TFT,-0.309591700,0.761422144
CN2,SPOF,-0.741370700,0.467186906
CN2,PDOIF,0.877126900,0.389676136
CN2,PDOUF,-0.990357400,0.331420839
CN2,PDOCF,-0.124860450,0.220748648
CN2,OER,0.838663400,0.410802619
CN2,TCT,0.916469700,0.368764421
CN2,UROCG,0.196571770,0.053862212
CN2,BGV,-0.562670700,0.581079174
CN2,TLOF,-0.125830000,0.999015396
CN2,API,-0.667263200,0.512864012
CN2,TOCW,-0.799737600,0.432860538
CN2,SWS,-0.119586990,0.240868879
CN2,FOCG,-0.367628400,0.718450725
CN2,TOCA,-0.104702200,0.918216694
CN2,AH,-0.761302600,0.455298069
C_SO2,C_C,0.303134500,0.766251841
C_SO2,C_SI,-0.659991200,0.517468297
C_SO2,C_MN,-0.102991050,0.312472219
C_SO2,C_P,0.117917300,0.907937694
C_SO2,C_S1,-0.149289700,0.883600294
C_SO2,C_CU,0.427372800,0.675127351
C_SO2,C_MO,0.507520300,0.618679607
C_SO2,C_CAO,-0.530852600,0.602642147
C_SO2,C_SIO2,-0.131531310,0.197061690
C_SO2,C_MGO,0.391251000,0.701203187
C_SO2,C_AL2O3,-0.107062880,0.293725725
C_SO2,C_FEO,-0.194737600,0.848543532
C_SO2,C_S2,-0.175532620,0.085149089
C_SO2,BA,-0.616860800,0.545209537
C_SO2,CCO,0.422513500,0.678613388
C_SO2,CCO2,-0.108775940,0.286069050
C_SO2,CH2,0.111365280,0.274753833
C_SO2,CN2,-0.139440910,0.171453745
C_SO2,C_SO2,1.000000000,0.000000000
C_SO2,PE,0.556574200,0.585182658
C_SO2,FOCA,-0.503947000,0.960583380
C_SO2,POCA,-0.329093100,0.746893132
C_SO2,OEF,-0.147406240,0.148268478
C_SO2,OEP,0.116500680,0.253226472
C_SO2,TOHA,0.130643080,0.200103616
C_SO2,POHA,0.201402260,0.048230803
C_SO2,AWS,0.162035170,0.112023216
C_SO2,FOCW,0.866583300,0.395400567
C_SO2,BKE,0.136346100,0.893629418
C_SO2,FOTCW,-0.193169700,0.849748412
C_SO2,CIV,-0.542904600,0.594432168
C_SO2,FS,0.203029500,0.842177525
C_SO2,FA,0.125812160,0.217249758
C_SO2,NOCR,-0.488649200,0.631785336
C_SO2,BWOO,0.231304800,0.820549517
C_SO2,BWOC,-0.128923100,0.899388818
C_SO2,TOMI,-0.594150200,0.560107761
C_SO2,TFP,-0.130151850,0.201800606
C_SO2,TFT,0.664479200,0.514624219
C_SO2,SPOF,0.166603000,0.102265161
C_SO2,PDOIF,-0.795405500,0.435357106
C_SO2,PDOUF,0.673059800,0.509209255
C_SO2,PDOCF,0.213562400,0.834105963
C_SO2,OER,0.821242700,0.420590701
C_SO2,TCT,0.189107000,0.985203679
C_SO2,UROCG,-0.741803200,0.466927121
C_SO2,BGV,-0.509043400,0.617627027
C_SO2,TLOF,0.412274600,0.685981349
C_SO2,API,0.787927000,0.938407860
C_SO2,TOCW,0.739250300,0.468461741
C_SO2,SWS,0.155954300,0.878443448
C_SO2,FOCG,0.399529300,0.695194622
C_SO2,TOCA,0.113986500,0.910993623
C_SO2,AH,-0.592382800,0.561275402
PE,C_C,0.101759340,0.318294847
PE,C_SI,0.131050900,0.897737332
PE,C_MN,-0.253490800,0.803673359
PE,C_P,-0.115878650,0.255769612
PE,C_S1,0.614664200,0.546641870
PE,C_CU,-0.951264200,0.350863853
PE,C_MO,-0.126268360,0.215586800
PE,C_CAO,-0.654255000,0.948841186
PE,C_SIO2,-0.532380500,0.601598513
PE,C_MGO,0.876230600,0.390160815
PE,C_AL2O3,0.309604700,0.761412418
PE,C_FEO,0.832197500,0.414419699
PE,C_S2,-0.105020130,0.303034058
PE,BA,-0.456688400,0.654246010
PE,CCO,0.198692850,0.051325240
PE,CCO2,0.167304860,0.100827648
PE,CH2,0.575540400,0.572461165
PE,CN2,-0.112217930,0.271095605
PE,C_SO2,0.556574200,0.585182658
PE,PE,1.000000000,0.000000000
PE,FOCA,0.768820800,0.450858306
PE,POCA,0.131195750,0.198206880
PE,OEF,-0.106102870,0.298076096
PE,OEP,0.908604100,0.372888396
PE,TOHA,-0.125967610,0.216682060
PE,POHA,-0.145959810,0.152290575
PE,AWS,-0.136684620,0.180078611
PE,FOCW,-0.117282910,0.250053423
PE,BKE,0.128262510,0.208425224
PE,FOTCW,-0.180881000,0.985847218
PE,CIV,0.437861000,0.667626823
PE,FS,0.897191000,0.378922913
PE,FA,-0.732620600,0.472459964
PE,NOCR,0.674237900,0.508468116
PE,BWOO,-0.407520800,0.689412354
PE,BWOC,0.126201200,0.901502016
PE,TOMI,-0.218844330,0.031838026
PE,TFP,0.314294700,0.757910425
PE,TFT,-0.527628200,0.604847246
PE,SPOF,-0.319926270,0.001699404
PE,PDOIF,0.219457000,0.829596423
PE,PDOUF,-0.329127000,0.746867976
PE,PDOCF,0.928451900,0.362536857
PE,OER,0.113587730,0.265288737
PE,TCT,-0.331723500,0.744940166
PE,UROCG,-0.356364000,0.972121022
PE,BGV,0.828780500,0.416338754
PE,TLOF,0.941904000,0.355624317
PE,API,-0.130728720,0.199808865
PE,TOCW,-0.319009340,0.001752326
PE,SWS,0.146593570,0.150518172
PE,FOCG,-0.202414520,0.047115623
PE,TOCA,-0.615089000,0.951899920
PE,AH,0.109744380,0.281800737
FOCA,C_C,0.821243100,0.420590487
FOCA,C_SI,0.514703970,0.000000440
FOCA,C_MN,-0.967035700,0.342934500
FOCA,C_P,0.482690000,0.635948285
FOCA,C_S1,0.715639960,0.000000000
FOCA,C_CU,-0.103621000,0.309521518
FOCA,C_MO,-0.585694800,0.565704557
FOCA,C_CAO,0.415963500,0.683323307
FOCA,C_SIO2,-0.894849500,0.380168308
FOCA,C_MGO,0.673981500,0.508629377
FOCA,C_AL2O3,0.110195800,0.913941939
FOCA,C_FEO,0.784100060,0.000000000
FOCA,C_S2,0.120830000,0.905674156
FOCA,BA,0.828257900,0.416632726
FOCA,CCO,0.276415740,0.006702087
FOCA,CCO2,-0.258459060,0.011241464
FOCA,CH2,-0.362341800,0.722330709
FOCA,CN2,-0.204830660,0.044541215
FOCA,C_SO2,-0.503947000,0.960583380
FOCA,PE,0.768820800,0.450858306
FOCA,FOCA,1.000000000,0.000000000
FOCA,POCA,-0.579828040,0.000000000
FOCA,OEF,0.131431850,0.197400590
FOCA,OEP,-0.842742500,0.408530388
FOCA,TOHA,0.367891200,0.718257994
FOCA,POHA,0.103025180,0.312311854
FOCA,AWS,0.422678750,0.000033684
FOCA,FOCW,0.823736000,0.419181468
FOCA,BKE,-0.117736460,0.248226419
FOCA,FOTCW,-0.300361700,0.768328520
FOCA,CIV,-0.920800200,0.366506091
FOCA,FS,0.344442400,0.735520148
FOCA,FA,0.110017400,0.914080674
FOCA,NOCR,0.560989500,0.582209401
FOCA,BWOO,0.411833000,0.686299742
FOCA,BWOC,0.221605200,0.827954327
FOCA,TOMI,0.393550000,0.969213282
FOCA,TFP,0.360196873,0.000000000
FOCA,TFT,0.304590699,0.000000000
FOCA,SPOF,-0.176200400,0.862810331
FOCA,PDOIF,-0.736985015,0.000000000
FOCA,PDOUF,0.378854850,0.000201826
FOCA,PDOCF,0.589887900,0.562925665
FOCA,OER,-0.216128950,0.034022964
FOCA,TCT,-0.587410340,0.000000008
FOCA,UROCG,-0.922003600,0.000000000
FOCA,BGV,0.146710778,0.000000000
FOCA,TLOF,0.156018840,0.125979121
FOCA,API,0.687864647,0.000000000
FOCA,TOCW,-0.835543900,0.412545357
FOCA,SWS,0.447222327,0.000000000
FOCA,FOCG,0.145299400,0.154154381
FOCA,TOCA,0.256707900,0.801233608
FOCA,AH,0.159573260,0.117579078
POCA,C_C,0.244792600,0.810279379
POCA,C_SI,-0.372211060,0.000000000
POCA,C_MN,-0.740330000,0.942121791
POCA,C_P,-0.640069600,0.530190452
POCA,C_S1,-0.362124940,0.000000000
POCA,C_CU,0.304420800,0.765288980
POCA,C_MO,0.912960900,0.370600605
POCA,C_CAO,0.260339100,0.798482099
POCA,C_SIO2,0.649267200,0.524297082
POCA,C_MGO,0.185874470,0.068302320
POCA,C_AL2O3,-0.318853200,0.754511266
POCA,C_FEO,-0.366943002,0.000000000
POCA,C_S2,-0.305370500,0.764578344
POCA,BA,-0.117464720,0.249319930
POCA,CCO,0.108410468,0.000000000
POCA,CCO2,0.177444120,0.081804395
POCA,CH2,0.282927000,0.781423999
POCA,CN2,0.107757970,0.290602527
POCA,C_SO2,-0.329093100,0.746893132
POCA,PE,0.131195750,0.198206880
POCA,FOCA,-0.579828040,0.000000000
POCA,POCA,1.000000000,0.000000000
POCA,OEF,-0.175893400,0.863046964
POCA,OEP,0.766751600,0.452077784
POCA,TOHA,0.124879500,0.902528443
POCA,POHA,0.151486030,0.137360779
POCA,AWS,-0.242453360,0.017403907
POCA,FOCW,0.603514400,0.553940975
POCA,BKE,-0.210985500,0.836079174
POCA,FOTCW,-0.402332000,0.968526650
POCA,CIV,-0.102864130,0.313068921
POCA,FS,0.143659500,0.887960571
POCA,FA,0.199452300,0.844922639
POCA,NOCR,-0.102123830,0.316564452
POCA,BWOO,-0.611817100,0.548501122
POCA,BWOC,0.968419000,0.342244522
POCA,TOMI,0.251633584,0.000000000
POCA,TFP,-0.251273533,0.000000000
POCA,TFT,-0.248765990,0.000000000
POCA,SPOF,-0.332679750,0.001100625
POCA,PDOIF,0.488361680,0.000000000
POCA,PDOUF,-0.268888347,0.000000000
POCA,PDOCF,-0.681907000,0.946682113
POCA,OER,0.325104162,0.000000000
POCA,TCT,0.360616028,0.000000000
POCA,UROCG,0.129958848,0.000000000
POCA,BGV,0.111648450,0.273535184
POCA,TLOF,0.300577542,0.000000000
POCA,API,-0.769093716,0.000000000
POCA,TOCW,-0.427811400,0.674813030
POCA,SWS,-0.244022984,0.000000000
POCA,FOCG,-0.104427980,0.305768609
POCA,TOCA,-0.607026900,0.551636425
POCA,AH,-0.946449800,0.353307356
OEF,C_C,0.182925810,0.072799996
OEF,C_SI,-0.200084900,0.844437101
OEF,C_MN,-0.105954000,0.991709502
OEF,C_P,-0.434087700,0.670321487
OEF,C_S1,-0.446315000,0.965088061
OEF,C_CU,0.304733600,0.765054908
OEF,C_MO,0.174610320,0.086801997
OEF,C_CAO,0.523751400,0.607503361
OEF,C_SIO2,-0.115890690,0.255720252
OEF,C_MGO,0.157725000,0.121890439
OEF,C_AL2O3,-0.562003600,0.581527533
OEF,C_FEO,-0.115528600,0.909794644
OEF,C_S2,-0.121214270,0.234526973
OEF,BA,0.146325200,0.885895660
OEF,CCO,0.331778000,0.744899730
OEF,CCO2,0.694089600,0.496065159
OEF,CH2,-0.112961010,0.267934783
OEF,CN2,-0.243955800,0.810915576
OEF,C_SO2,-0.147406240,0.148268478
OEF,PE,-0.106102870,0.298076096
OEF,FOCA,0.131431850,0.197400590
OEF,POCA,-0.175893400,0.863046964
OEF,OEF,1.000000000,0.000000000
OEF,OEP,0.842278500,0.408788493
OEF,TOHA,0.582320800,0.567945269
OEF,POHA,0.142484780,0.162292467
OEF,AWS,-0.130353630,0.201102284
OEF,FOCW,-0.192712720,0.058746321
OEF,BKE,-0.206062030,0.043275497
OEF,FOTCW,0.152000860,0.136029467
OEF,CIV,-0.268570100,0.792254543
OEF,FS,0.740205000,0.942131534
OEF,FA,0.720206400,0.479997015
OEF,NOCR,0.752731700,0.460389371
OEF,BWOO,-0.981014200,0.336003143
OEF,BWOC,-0.157475580,0.122481595
OEF,TOMI,-0.759998400,0.456070729
OEF,TFP,0.105692100,0.299950633
OEF,TFT,-0.373703000,0.970765207
OEF,SPOF,-0.145708060,0.152999034
OEF,PDOIF,-0.149326560,0.143054630
OEF,PDOUF,-0.815926600,0.423604667
OEF,PDOCF,-0.119159560,0.242554499
OEF,OER,0.918504500,0.367702202
OEF,TCT,0.360352000,0.723792920
OEF,UROCG,0.618895100,0.543884636
OEF,BGV,0.766330400,0.452326236
OEF,TLOF,0.885509600,0.385161116
OEF,API,0.581142300,0.568728971
OEF,TOCW,0.442075500,0.664622186
OEF,SWS,0.563816100,0.580309691
OEF,FOCG,0.191063000,0.851367797
OEF,TOCA,0.104813880,0.303984656
OEF,AH,-0.848979600,0.405070599
OEP,C_C,0.102081590,0.316764697
OEP,C_SI,-0.412803400,0.685600048
OEP,C_MN,-0.136517930,0.180610380
OEP,C_P,-0.213117000,0.983325314
OEP,C_S1,-0.271920800,0.789723137
OEP,C_CU,-0.151504350,0.137313233
OEP,C_MO,0.851202000,0.933472765
OEP,C_CAO,-0.196877500,0.053490194
OEP,C_SIO2,-0.168594770,0.098227706
OEP,C_MGO,-0.119788630,0.240076519
OEP,C_AL2O3,0.180769650,0.076239956
OEP,C_FEO,-0.688356800,0.499630242
OEP,C_S2,0.868685500,0.394255176
OEP,BA,-0.458113900,0.653237317
OEP,CCO,-0.846595000,0.933831990
OEP,CCO2,0.339863300,0.738907068
OEP,CH2,0.901356800,0.376713342
OEP,CN2,-0.102959860,0.312618784
OEP,C_SO2,0.116500680,0.253226472
OEP,PE,0.908604100,0.372888396
OEP,FOCA,-0.842742500,0.408530388
OEP,POCA,0.766751600,0.452077784
OEP,OEF,0.842278500,0.408788493
OEP,OEP,1.000000000,0.000000000
